name,city,stars,text,sentiment_score
Four Points by Sheraton French Quarter,New Orleans,1.0,"Do not stay here!!! 

We made reservations in January for a July stay.  I have 5 in my family and was told I needed two rooms.  I agreed and said I would need connecting rooms.  All was set until we checked in.  Upon check in I was given two room keys(one for both rooms).  Went to the rooms to find out they where not connecting.  Went back down stairs only to be told there where no connecting rooms left.  What was I to do, put my 15 year old in a room by himself?  They said ""we don't know"". After speaking with Jamie who is the front desk manager and completely rude, she also said nothing we can do.  Again I have 5 in my family and was told that a connecting room would be available when I checked in.   I asked for the next in line manager only to be told he was not there. I ended up going into sales/catering to complain.   Nicole was very nice and helped but by giving me a Cot for our family of 5 to stay in a small
Room.  I went back to my room and called to ask if they would remove the chair when they bring the cot only to be told they would not be brining a cot.  Again back to the sales office to find Nicole to straighten this mess out.  The cot was huge and we had to push the beds to both walls in order to get it down.  I woke up this morning to find that the room next to me (which would have connected to ours) was being cleaned and new people had just come in.  The cot in our room is a
complete fire hazard.  I agreed because I had no choice.  Why would this hotel
not care about the safety of the children.  Talking to other employees
In the building there was and still is a two bedroom suite
available.  Would this not have been the better option to give my family.  Obviously fire hazards are not a concern to Jamie or this establishment.  

Go to another hotel.  Really the help is rude, the
Carpets are dirty, the rooms are horrible and dusty (vents are disgusting!)",-0.04815824915824916
Philadelphia Marriott Downtown,Philadelphia,3.0,"This is my 3rd time staying at this Marriott location. I was in town for a conference across the street at the Loews and the Marriott offered a very competitive rate. The stay was pleasant. The front desk staff was very nice.  I checked in at 10:30am on a Saturday morning and was given a room right away. The staff member noticed that I was staying for 3 nights and moved me to a higher room with a view. Super nice!!
 
On the last day, there was a water main pipe break in the city, so the hotel had no water all morning. I called for assistance using the phone in my room and the person on the phone was very unapologetic, unhelpful, and just plain rude. She kept repeating that it was the city's fault and not the fault of the hotel. She must've repeated it 3 times, each time in a slower voice, as if I couldn't understand her because I couldn't speak English. I understand that it was not the Marriott's fault and understand that the staff was under a lot of pressure. But she was argumentative and rude and raised her voice with me on the phone. She could've said, simply, ""I'm very sorry for this inconvenience. There will be water bottles in the lobby for guests"". It's THAT simple. Instead, she straight up just said, with an attitude, ""I don't know what you want me to do for you"", when I asked if any kind of accommodations were being made to assist guests.
 
The front desk staff, when I got down there, was very helpful and gave me some water bottles to use to get ready for the day. I was in town for work and had to be at work and the phone staffer was very, very unhelpful. This is not the kind of customer service I have come to expect from the Marriott. The Philadelphia Marriott Downtown will continue to be my hotel of choice whenever I'm in town for work (this was my 3rd time staying with this hotel), but I felt like the situation could've been handled better.",0.1856425518925519
Four Points by Sheraton Suites Tampa Airport Westshore,Tampa,1.0,"I stayed here in June of this year and had the absolute worst hotel experience that I've ever had, ever. 

1. Upon arrival (after driving 13 hours in a horrible storm) we pulled out the sleeper sofa for my travel companion to sleep on to discover a large amount of dirt and pubic hair. We called to get the bed changed and since no one was available due to it being night they sent someone up with bedding. He arrived after waiting at least 20 minutes and brought the wrong items. No sheets, just a blanket. We asked him to bring the correct items and he was extremely rude. Came back a while later with a single sheet- no pillow cases, no top sheet. At this point we were too tired to deal with sending him back again, so we made due.

2. Room service took forever and they brought us the wrong food. Took even longer to correct the order.

3. I took my friend and a potential client out to breakfast in the restaurant. My friend and I ordered off the menu, my potential client got the buffet. Our waitress spilled a cup of syrup on my potential client towards the middle of the meal. She was apologetic, but then removed my plate and my friend's plates which we had not finished with. We didn't say anything because it was a very awkward situation at this point. Then a short while later my potentialclient was finishing up her meal and and were talking. She was eating a breakfast sandwich she made with items from the buffet. After setting the sandwich down a very large beetle crawled out of the middle of her sandwich. We were HORRIFIED. The waitress did NOT apologize and instead shouted across the restaurant, ""WELL I GUESS WE ARE GOING TO HAVE TO COMP THEIR MEALS NOW."" I was absolutely mortified. I was with a potential client and now she was covered in syrup, had experienced terrible service, and had a beetle crawl out of her food. I was pretty sure that I was going to lose this client after this all because of this awful dining experience. (Miraculously, I didn't.) A manager came over and apologized, but it was too little too late.

4. I found 3 spiders in our hotel room and left the hotel covered in bug bites by the end of the trip.

5. After the breakfast ordeal I asked to speak to the hotel manager. I explained our situation very politely and she made excuses for everything. Told me that it is Florida and most hotels have bugs. I've stayed in MANY Florida hotels and never had bug issues before. I am also very familiar with how hotels are run since my family is involved in the hotel business. I explained this to her and told her about my connection and knowledge of Sheraton Hotels. She responded disrespectfully to me. My family owns the one that is local to us, she told me that it was not possible and implied that I was making this up. She did promise to fumigate our room. This never happened and we checked out 3 days later to go stay and a different Sheraton nearby.",-0.07698059964726632
Hilton Indianapolis Hotel & Suites,Indianapolis,3.0,"The name and the lobby are not enough to make this a great hotel. We stayed in a state suite. The bathrooms were updated but that's it. While nice looking, the bathroms had issues. The shower diverter only transferred about 80% of the water to the shower head. The tub filled up quickly and was very slow to drain. They also failed to install vent fans in the bathrooms which was a hassle.

The room itself was large, with a wall of windows overlooking the city. There is a large desk in the corner facing away from the windows and not private. There is a large round table with four chairs. The living area also had a couch and two armchairs facing the entertainment center. The furniture was old looking and uncomfortable. There is a nice little wetbar with a refrigerator and coffee maker.

The sofa folds out into the single worst possible surface you could imagine sleeping on, outranked even by armchair and floor. Sleeping on a chicken wire hammock would be preferable. They also failed to include extra pillows for this option.

The master bedroom has its own bathroom, a nice king bed and closes off from the rest of the room.

If you have to entertain and do business, it might meet your needs.

Even with the overly expensive price for what you get, they have plenty of upcharges. Internet access for example among others like $22/day for parking and half the breakfast options. The parking garage is open air and you have to walk outside from the hotel to get to it. There was an issue of a misquoted price for the service from the front desk, with the attendant being rude about it. They do offer valet for an upcharge.

Basic breakfast is free with voucher, but if you want hot food, and some drinks, it costs extra. You also have to wait for their incredibly slow service to get drinks and wait to check out (even if you get the free voucher).

For the price, I was quite disappointed.",-0.0035744810744810806
Philadelphia Marriott Downtown,Philadelphia,1.0,"This is easily the worst Marriott property I have ever stayed in.  I have been a loyal Marriott customer for many years. I have stayed with them all around the world and in almost every major city in this country. This property is not what I have come to expect. The front desk woman was incredibly rude. She was giving me attitude when I was just trying to check in.  The room was dirty. Dust on the night tables. Dust in the glasses. Usually the glass ware comes in plastic for sanitary reasons, this didn't. The ceiling had paint chipping and falling down. Clearly the bathroom has poor ventilation and no one has bothered to perform normal maintenance. There was also no blow dryer or bathrobe. My Marriott profile states extra towels and a refrigerator. There were only 2 towels with brown spots on them and no refrigerator. My room was also never serviced. If you call for anything in the hotel the phone just rings and rings and rings. I am still waiting for a call back from the manager. At the moment it has been 4 hours. The concierge doesn't seem to know anything about Philadelphia. I asked for a jewelry store in the area to have my watch battery changed. She told me a location but didn't know the name. There was no jewelry store there but there is one almost across the street from the hotel. It's really irritating since that is her job.
The rooms are like every other Marriott except this one has incredibly thin walls and doors. You can here it anytime someone walks passed your room.
The only thing nice here is the concierge floor. The night time service is phenomenal . The gentleman stopped me before I left t to make sure I got some chocolate cake he was just putting out.",-0.019625603864734296
DoubleTree by Hilton Hotel New Orleans,New Orleans,1.0,"The hotel itself is just fine. Great location. Nothing fancy, all the essentials. I will say that when we got here the shower hot water was running and would not shut off. That was fixed when we talked with the front desk. The restaurant/breakfast buffet which is doubletree is what is getting a one star rating. Normally I would not rate an entire hotel a one star just based on an experience with one part of the hotel, but I was so disturbed by the lack of friendliness, professionalism and helpfulness. I've worked in restaurants before and have put on large scale events, and never have I ever seen such a lazy group of people as well as people who just really have no business working with people. The first day here we tried to have breakfast but at 10:45am were told that they stopped serving already even though people were still getting food from the buffet. Breakfast was supposed to be served until 11am. Today when coming down to get the buffet at 10:30am. There were several people waiting and there were THIRTEEN tables of varying sizes available. Then we were told there would be a 15-20 minute wait. While waiting and watching the staff move as slow as molasses, a family complained about there being tables available and needing to eat before they get on a plane home. Then we watched as the hostess slowly walked to clean a table for them as slow as humanly possible. Then she sat the group. When we also said the same thing she went and cleaned off another table and sat us. A server overheard us complaining and stated that the reason there was such a wait was because all of the staff was lazy. He was the only friendly person who did seem to enjoy what he was doing. The food was cold and not that tasty but it was free. Except it wasn't, we recieved a bill for over $40 and they said that it was not free, but that only the continental breakfast was free. Apparently the two serving areas for the buffet were seperate (even though there was no sign and they were next to eachother). When we got the manager to speak with him, he was rude and unapologetic and seemed annoyed that he had to speak with customers and said that we would have to pay the full amount, We explained that the hostess and waitress asked if we had breakfast vouchers and when we said that we did they said to help ourselves to the buffet. We had to go to the front desk to have them waive any fees because the manager refused. They agreed that there was a mistake. When I tried to help improve their process and customer service by suggesting that they explain that to you when you are waiting to be seated and that they post signs designating the area the manager Dustin just said very rudely okay and then walked away. I can honestly say that these are the things that make me never want to stay at a Doubletree again. Providing friendly service and wanting to help people is clearly not apart of any training or requirement of staff. And I have never been at a restaurant with an issue where the manager flat out says we are wrong and doesn't try to help and make the situation better. And we were not wrong which is the most frustrating part. I think with better management this could change but when a manager is rude and clearly hates his job, the staff will follow suite. Being friendly and courteous is really not that hard to do, or that much to expect from people in the service industry.",0.09091630591630592
Hilton Indianapolis Hotel & Suites,Indianapolis,1.0,"Spent $430 for a two night stay on Friday and Saturday. Ridiculously high but didn't really have any other options. The only thing good about this hotel was the location. Perfect for downtown activities but that's about it. Bed and pillows were super comfy but they cover the comforter with a top and bottom sheet so it's tucked in between. Waking up in the morning to see the comforter was not a pretty sight. It was a gross brown color with lots of orange stains. It also didn't have a fridge or microwave. You have to request them both if, and only if, they are available. They weren't. It's also kind of annoying to only have one small trash can in the bathroom and none in the actual room which was a king with a sofa, so it was bigger room. Also called about a continental breakfast because thinking how much I spent that has to be included, right? Wrong. I call and ask if there is a continental breakfast and the woman says yes but it's an extra charge. ‍ Thats not a continental breakfast.The staff when we checked in was nice but they told me I was booked under two separate rooms when I booked everything together so I had to come to the front desk to rescan my room keys. Handed the guy the two keys and only gave one back while my friend and I were both standing there. Told him we both needed a key and he was rude about the whole situation. PARKING! This is crap. If I'm spending over $430 to stay at this hotel, parking should not be an extra charge. That's absurd. The garage is attached to the hotel so why charge extra for the guest. So my stay was over $500 for a crappy hotel. I would recommend looking at the other hotels downtown.",0.03835434173669467
JW MarriottTucson Starr Pass Resort & Spa,Tucson,2.0,"I'm sooo sad!  The service just isn't what it was! The front desk people were amazingly helpful!  The poolside people/Salud waitress...not so much!  Rude, not very helpful!  Pretty much ignored! So sad because we love the JW Marriott and stay here or in Phoenix twice/three times per year!!",0.040625000000000015
DoubleTree by Hilton Hotel New Orleans,New Orleans,1.0,"WARNING: BED BUGS!!! We stayed here for two nights and I got bit all over my neck, ears, and wrists. I filed a report with the security guard who told me ""oh that's just a mosquito bite"". Yeah, mosquito my aunt fanny. The bites were all in a row, red, itchy, and very obviously caused by bed bugs. Then the manager came out and was very rude and seemed too busy and disinterested in my situation even though I was trying to be discreet about it so as not to alarm the other guests. They took my incident report and told me they would get back to me in a couple days. It has now been way over a week and I was the one that called THEM to follow up. I work in the customer service industry and that is NOT what I would consider good customer service! Everyone at this hotel is so rude and doesn't care. I pity them because they're only going to continue to get negative reviews if they don't get their act together. Thank you, Double Tree, for ruining the only vacation I get this year.",-0.018461538461538463
Four Points by Sheraton Philadelphia City Center,Philadelphia,1.0,"This hotel was absolutely dreadful. The only reason I rated one star was because that was the absolute minimum. The hotel staff was completely disorganized and lacked urgency when it came to checking in. Check in was 3pm, I arrived at 10am, and did not receive a room until 4:30pm. I booked this room weeks in advance and I had a conference at 5! Along with incompetent, the staff was very disrespectful. I called for an extra blanket the night I stayed and upon arriving, the staff member hit on me. Yuck! I will never stay at this hotel again or recommend it to anyone. I would have been better off at a motel.",-0.040624999999999994
Four Points by Sheraton Philadelphia City Center,Philadelphia,1.0,"Not worthy of the Sheraton name.  Stayed here because they boast they are within 20 minutes or so of Sesame Place.  In reality, with traffic, it took us nearly an hour and a half.  The hotel staff was rude and everything was broken.  The elevator wasn't working, ice machine on the second floor was pouring water into the hallway, and the pool was shut down.  The food buffet was among the worst we had ever seen. There were homeless people hanging out in the parking lot and shady looking ""women of the evening"" were in the lobby.  Definitely not a place to take a family.",-0.2338888888888889
DoubleTree by Hilton Hotel Tucson - Reid Park,Tucson,3.0,"Front desk staff is rude and this is my second time staying here with the same experience. My first time staying there they tried to charge me an extra night, even though the room was prepaid, for checking out a few hours early. The rooms are nice, but a bit far from the university. The restaurant staff was nice. All in all I prefer the Four Points Sheraton.",0.11499999999999999
DoubleTree by Hilton Hotel Tucson - Reid Park,Tucson,1.0,"I am a Hilton Honors member.  I've stayed at countless Doubletree Hotels on business.  This one is not up to Doubletree or Hilton standards.

So, when it came to my wedding weekend (pre-honeymoon) - I booked 3 days here while my family stayed at my house.  It is conveniently located around the corner from my house, and although I thought $155/night was a little steep, I went for it.  On Friday, I entered the room (outside entrance, ala motor lodge) and immediately stopped at the front door - the tile looked as though mud had been tracked all across it and I thought they had accidentally sold me a dirty room.  Got down on my hands and knees - nope, no dirt, just really ugly tile.  Hope they got a good deal on it.  Ok.  Get my computer set up - oh, neat - no outlet by the desk.  That's ok, I just fished behind the mini fridge for the power strip - had to unplug a lamp, but I did get the internet hooked up (after I paid the 5.95 fee - which I am accustomed to, but usually in much nicer places).  Ok.  Time to shower.  Holes in my towels when I went to dry off.  Classy.  Operator was rude when I called for a shuttle from the airport for my guest.

In the morning.  Breakfast at the Cactus Rose.  Mediocre.  Server apparently not accustomed with patrons not ordering off the menu (there is a buffet).  Looked at my companion strangely when she asked for a silverware set-up.  Never could find him to get a to-go container, so just took my half-eaten burrito back to the room (was hoping my other friend would want it when she woke up).  Well, she left it there (since there was no microwave to heat it up) and there it stayed for the next two days - housekeeping never did remove it.  Now, I DO leave tips for housekeeping staff, but it did not seem to matter.

Wedding night.  Returned to hotel.  Only one towel present in room (but it did not have any holes, so that was good).

This hotel was a huge disappointment.  I was embarrassed that I suggested it to my out of town guests, several of which stayed there as well.

On a side note, we honeymooned in Bisbee and stayed at Letson Lofts FOR THE SAME PRICE and had a 5 STAR experience...",-0.018204365079365077
JW MarriottTucson Starr Pass Resort & Spa,Tucson,1.0,"Where do I begin... I took my fiancé there for her birthday with the kids, it was supposed to be a perfect getaway for us and the kids. I had called ahead to book my room and talked with the front desk, upon arrival I went to the front desk to check and I got this rude lady that didn't want to give me my room key, she said I would have to get a different room and that it would cheaper but I wouldn't get everything in the original package I got. I refused and wanted the correct room with my complementary breakfast, after hassling with her for about 30 minutes, she finally gave me my room key, with an ignorant look on her face. We got to the room thinking everything was al settled. We get to the hallway leading to our room and it was dreadful, they were doing renovating or something, nasty mattresses were in the hallway and microwave and our room was ALL THE WAY IN THE BACK, we open the door and it was the most disgusting room ever. There were stains on the wall, bugs flying around I swear there was a stain that looked like blood on the wall as well. We called the front desk demanding a new room and they said they were gonna send someone up and we waited. About 45 minutes later no one was sent up, so we took matters into our own hand and went to the front desk and demanded a new room. After hassling once more, we finally got a room with a good view and no stains or bugs. After about an hour we put our bathing suits on and went down to the pool, after swimming we went to the patio and sat down to eat at the ""Salud"" restaurant. After sitting down and waiting to get served , our waiter comes back with some work uniforms and stated that we cannot wear bathing suits in the restaurant, we were clearly outside in the patio eating, which is part of the pool area and not single sign stated no bathing suits. We Decided to go to room and change and then we came back down. Tell me why a whole family in bathing suits was eating perfectly unbothered, they had kids and the adults were wearing bikinis. We waited for the waiter to speak to them as well about the policy and nothing was said! When the food arrived we spoke to the waiter as to why we were singled out for wearing bathing suits when a couple tables over a whole family was clearly not dress properly. He stated his boss made him enforce the policy and would go speak with the family, we kindly asked him not too and demanded an explanation as to why nothing was said to them when they first arrived. He looked like a total deer in headlights, soon after he got his boss out there and he apologized for the inconvenience and said he would work with us in getting our money back and that he feels bad about the situation. We didn't care about the money but we felt totally attacked, as to why we were kicked out for wearing bathing suits when other families were not. A couple minutes later, the waiter comes back crying to us apologizing for the whole situation and said he would get our room paid for, and tab taken care of. He was straight up crying, I had to put everything aside and hug him in front of everyone and hoped he wouldn't let it affect the rest of his day, after a couple hugging sessions we finally left and I was in total shock of all the unprofessional staff working here. We are a Hispanic family as well and later that evening they waiter comes back with a churro to apologize, out of all the deserts on the menu he decided a churro, it's probably an overstatement, but all the flames just began to rise again. For almost $300 to stay at that resort we stand a majority of our stay fighting with the staff over unprofessional behavior and a disgusting hotel room. We were promised a full refund on our room and have yet to even receive it, we've contacted them several times and  no action is being taken, there is no communication what so ever. I would not recommend this hotel at all. I will never return and absolutely gave me the wrong first impression!",0.013135426951216425
Hilton Philadelphia City Avenue,Philadelphia,1.0,"This was the WORST hotel experience of my life. I can forgive the hotel for giving away the fourth room we booked on accident because they fixed the mistake. What I cannot and will not put up with is rude staff. Mohammed (night shift) I told him that the rooms advertised two queens and it was two fulls. He seemed agitated already and told me that if we pushed the two full beds together that it would make a queen. Not only is that not scientifically possible but I was baffled by the suggestion. I understand that you don't need a diploma to work at the Hilton but this is common sense. I remained polite and asked for a cot to be brought up, he said we have no cots. I said okay can I get some extra pillows at least and he said you can't have five people to a room??? We only had four total. He was just insulting me at this point. I told him he was very hard to speak to and ended up walking away since I felt myself getting upset. If you don't like your job, don't work there. Sadly, we will never stay at the Hilton again.",-0.17682291666666666
TownePlace Suites by Marriott New Orleans Downtown/Canal Street,New Orleans,1.0,"The first night we had a false fire alarm and instead of notifying everyone via intercom as everyone was coming down the stairs the night manager was standing there saying it's a false alarm. The use of the intercom system would have been great instead of greeting us at the bottom of the stairs. Finally so many people complained then the intercom was used. The message was stated so rudely over the intercom. Day 2- I used the valet service and when I received my vehicle that morning as I was driving tons of black ant looking bugs was coming through my vent system. My boyfriend called the hotel to speak with management and to be told that the valet was managed by another company. The manager name was Mr. Henderson. I drove back to the hotel valet and asked to speak to the manager and another man was in valet said he was the supervisor. I told him come look all these bugs coming through my vents. He proceeded to say ""I told dem boys don't park the cars on the first f$&king row"" and then he apologized and said they will remove the valet charge from my bill. So I parked my car in the park lot next door to the hotel for the next 2 nights. I couldn't drive my vehicle to the event on Friday night because there were bugs invading my car. Now, I'm inconvenience because of your selected valet services and had to use a Uber to go to my event. My boyfriend spoke with Mr. Henderson and wanted me to email him a written statement about the bugs. Really???!!! This will not solve my invading bug car situation now. I needed assistance immediately. Checkout morning, I had a feeling that the valet charge was not removed like I was told so has I checked out that valet charge was still there. This sent me over the edge. The young lady at the front removed the charges for the valet after I explained for the 3rd time about the bugs in my vehicle. So as we are leaving the hotel, one of the bellmen helped us with our luggage to the car next door and he asked why we didn't use valet and I told him about the bugs invading in my car. He said ""oh they will pay for the extermination"". So this is nothing new and has happened to other customers. I live in Dallas, TX and needed to get back home. There was no time to have my vehicle exterminated in New Orleans. So my drive back was horrible. I took my vehicle into the Mercedes Benz dealership here and $421.00 later I had to pay to have my ventilation system cleaned. I have a snapshot of actually where my vehicle was parked because my vehicle was set in valet protection mode which sending messages and signals to my phone. This is an overall reflection of your hotel even if you don't manage the valet services. It's went all downhill with false fire alarm and seeing blood on the lobby flood from someone who beaten up in the lobby for ""supposedly"" not paying his tab at the bar or he pulled the fire alarm has he ran out the building. But we were told a dryer overheated setting off the fire alarm. So I don't know the truth but it was horrible. I love staying with Marriott but my last two Marriott stays hasn't been the best experience. So I will not recommend this hotel to stay in New Orleans and it's horrible valet service.",-0.026798314022578734
Hilton New Orleans/St. Charles Avenue,New Orleans,1.0,"The food from room service, the front desk and the amenities are top-notch.  The reason I can't give the Hilton more than one star solely lies in the fact that their valet service is horrendous.  They're slow, they're rude and for $40 a night it's unacceptable.",0.22499999999999998
Philadelphia Marriott Downtown,Philadelphia,2.0,30 minutes wait for valet on a TH.   When called before parking to inquire front desk woman rude and did not even mention valet.  SUPER LONG WAIT for check in - at least 15 folks in line,-0.07916666666666666
JW MarriottTucson Starr Pass Resort & Spa,Tucson,1.0,"I hate giving this resort one star because it came so highly recommended and is insanely beautiful. I grew up in Tempe, went to NAU and had so many of my friends went to the UofA, so it was wonderful seeing another side of Tuscon. We live in Orange County and our middle son is a Sophomore at the UofA. Last year I was unable to get a hotel so I made a reservation at Starr Pass a year in advance. I do not normally make our travel reservations because my husband travels for business and he does this for us. During that year my e-mail shut down and my BofA Debit card, which I used to make my reservation, was compromised a countless amount of times so I did not have a confirmation number or credit card to look up my reservation. I called Starr Pass to explain my situation and confirm my reservation which is where my nightmare began!! Who knew?! AND, AT NO POINT DID ANYONE, INCLUDING A MANAGER ON DUTY, MAKE MY SITUATION ANY EASIER FOR ME! I explained three times my e-mail was down and was told all three times to bring my confirmation number with me when I checked in. I gave up. My husband and I travel a lot! My husband travels for work and stays in Marriotts as a Gold Elite member. We both love Marriott hotels and until now have never had any problems communicating our needs. After many calls and speaking with many different employees I was finally able to confirm my reservation. Thank God! I then explain that I needed to put my reservation on my husbands credit card and Gold Elite membership. My husband was traveling to Australia on business so I would be going to Family weekend by myself. I am told that they were unable to do either requests for me. My husband then has to call and they agree. I call back..AGAIN! I am told I need to fax my authorization form to her right right away. I do not have a fax machine, along with most of America in 2018, so I e-mail her the form immediately asking her in e-mail to confirm that she received it. I check my e-mail before my drive from Orange County to Tuscon but do not hear back from her. I check my e-mail twice on the drive and leave a message on her voice mail but still do not hear from her. When I check in on Friday, October 5, 2018, I am told they do not have my authorization form and the women at the desk tells me they can not use my hard copy or take my husband's Marriott Gold Elite card because he is not traveling with me. I ask to speak to a manager and FINALLY A COMPETENT EMPLOYEE! The manager checks me in, takes my husbands credit card and Marriott Gold Elite card. My husband sends me a text stating that his card was charged for two nights stay. When I checked in I told the women at the desk I would like to stay a third night, on Sunday night which I also put in writing on my hard copy authorization form and in the e-mail I sent that was never returned. After getting my husband's text I called the front desk and tell the women I would like to stay on Sunday night. I ask what the rate is and she gives me the same rate as Friday and Saturday night. I ask her why the rate is the same and she tells me that it is because it is UofA's Family weekend and that is their Family Weekend rate. I tell her that Sunday night is not included in Family weekend because when I checked in and the women at the front desk told me that all the families leave on Sunday and it would be very quite for me Sunday night and Monday morning. I also tell her that I was on the Starr Pass web site and their web site rate is much less then what she is quoting me. She tells me there rates have never ever been that low so I tell her to look on the Starr Pass web site, which she does, and then, and only then, does she tell me that she will honor the lower rate. WHAT? Thanks? I guess? I get off the phone with her and get another call from the desk saying I need to come and get my new keys since I am staying an additional night. I tell her I am about to leave for the UofA game and don't have time and shouldn't need new keys since I was staying in the same room, it was Saturday and if they were going to change my keys they could do so Sunday. She is so rude to me that I ask to speak to a manager. She is the manager. I have had it! I ask to speak to her manager, who ends up being the same gentlemen who helped me when I checked in. I tell him how upset I am and he tells me to go enjoy the game and he will check in with me the next day. I never hear from him. I stay three nights and never once get my room cleaned, not once, ordered room service, ate and drank at the bar and restauran,t and valeted my car (tipping each time I came and went). I HAD THE WORST EXPERIENCE I HAVE EVER HAD AFTER SPENDING THAT MUCH MONEY! I WILL NEVER STAY AT THE STAR PASS AGAIN! EVER! I would recommend anyone and everyone finding another place to stay as well. There are so many great places to stay in Tuscon. There is no need to spend a fortune for horrible service! We will forever love Marriotts, just not this one!",0.07308458123509143
Four Points by Sheraton French Quarter,New Orleans,5.0,"This place has all your basic top notch hotel features. Giant suite rooms. Beautiful balconies, with a great view. A nice pool, to relax or party in. A crazy church group right outside your hotel room, ranting for several hours that want to ruin your fun.

Oh, your not a fan of a crazy church group right outside your hotel room, ranting for several hours that want to ruin your fun? Well trust me, they're quite hilarious. 

The Four Points by Sheraton French Quarter is a great spot to stay if you're looking for a party hotel in New Orleans. You're pretty much right in the middle of all the action. It's on Bourbon Street. They got huge balconies. Parties by the pool. And best of all, Deja is always around. She's like the hotel mascot. A hideous hideous mascot.

I came here for a huge bachelor party and I had the pleasure of being in the suite. Sharing it with five other people, most of which who snored. And we had everyone party in my room. Yippie.....   This was the place to be though.

Upon arrival the front desk was super friendly and helpful. I had been in New Orleans before, but they gave me some more recommendations which were helpful. 

The suite was huge. Two rooms, had two queen beds, two cots, lots of chairs and room to spare. Plenty of room for urgh ummm............. dancing. Yes that will do, random women dancing. The balcony overlooked Bourbon Street and we were on the second floor. 

My friends enjoyed throwing beads at people for several hours at a time. I'd say once every two hours, some sad sad drunk girl with low self esteem would actually flash her breasts. Then be rewarded with beads that cost five cents. I enjoyed tossing my beads at the church group much better. We played who can get the beads on the giant cross. Most of them ignored us, but one girl jumped, caught them and then proceeded to break them while giving us a mean look. That got me more aroused than any girl flashing us that weekend. They stayed for about two hours each night. I also threw a buck at a bum. He was so happy, he tossed me a Bourbon Street t-shirt. It was most likely stolen, it had tags still on it. Thanks, dude!

I was lucky enough to take advantage of the pool. It was originally going to rain all weekend, but it was real nice my final full day. Got to the pool, grabbed a lawn chair and started drinking some buds. I was going heavy, after all I was on vacation. Got packed for a bit and it was good crowd. Good mix of people, getting drunk, partying and playing with a giant inflatable penis. Some college aged kids began playing catch with a giant thing of pineapple juice. When one idiot got hit in the head with it and let it fall to the bottom, none of them could manage to recover it. Despite my feelings that pineapple juice belongs where no one should ever drink it, I dove in and grabbed it. I felt the hotel deserved better than that. In fact, it deserves more. 

Thank you Four Points Sheraton French Quarter. You provided us with shelter and warmth one crazy crazy weekend. 

By the way, has anyone seen my friend's shoe? He's missing it. If you find it, please let me know. Thanks.",0.15932943153337895
Hilton Philadelphia City Avenue,Philadelphia,3.0,"The hotel was beautiful and the beds were comfortable. However, I was disappointed by the customer service at both the front desk and the valet. The man at the front desk was a bit rude and the valet forgot to get our car (which we realized after waiting over 15 minutes). I saw some other interactions and the staff just wasn't as welcoming as I would have expected. The housekeeping was very nice, as was the lady in charge of housekeeping staff and arranging for rollaway beds. One point to mention is that housekeeping came around and knocked at 9am, which is a bit early, especially because we had specifically requested late check-out. We should have put a do-not-disturb sign on the door; however, we felt that housekeeping wasn't even going to come that early especially because we were checking out in a few hours. That wasn't a problem though, just something I wanted to mention.",0.03499999999999999
Philadelphia Marriott Downtown,Philadelphia,2.0,"Stayed at Marriott for four nights; however, first time I was moved room on day one at 1:30am... and it was from one side to other side of hotel 16th floor. I was moved due to they weren't able to fix my shower head or water pressure. I asked the night operator and she said I only needed to to move down the hall but had to go down to first floor cross the lobby to other side. As someone who works at resort, I was extremely disappointed in Marriott for poor execution of dealing with my situation. Also my server at lobby bartender was rude and lied that we can't pay with credit card and only due room Charge when she charged table next to us with credit card....... very nice hotel but poor associate training.......",-0.048950617283950615
